event_id,toa_mjd_bary
B10637,60518.754160596000
B10638,60518.754377865000
B10639,60518.754595920000
B10640,60518.754716625001
B10641,60518.754811530001
B10643,60518.755406853998
B10644,60518.755747495001
B10645,60518.755851002999
B10646,60518.755889073997
B10647,60518.756109080998
B10648,60518.756171068999
B10650,60518.756313133003
B10651,60518.756378894002
B10652,60518.756668257003
B10653,60518.756870507001
B10654,60518.757207240997
B10655,60518.757337016003
B10656,60518.757440948997
B10657,60518.757442194001
B10658,60518.757532973003
B10659,60518.757539778999
B10660,60518.757779205996
B10661,60518.757850146001
B10663,60518.758158238998
B10665,60518.758167109998
B10666,60518.758271462997
B10668,60518.758525677003
B10669,60518.758855426000
B10670,60518.758960532003
B10671,60518.759221013002
B10672,60518.759245066001
B10673,60518.759826109002
B10674,60518.759856832003
B10675,60518.760208341999
B10677,60518.760307794000
B10679,60518.760643955997
B10681,60518.760680209998
B10682,60518.760787459003
B10683,60518.761020190002
B10684,60518.761038347002
B10685,60518.761063956001
B10686,60518.761163224997
B10691,60518.761371893997
B10693,60518.762012899002
B10694,60518.762279930001
B10696,60519.772366245001
B10698,60519.772537211997
B10699,60519.772831745999
B10700,60519.772977965004
B10701,60519.772981082002
B10702,60519.773141202997
B10703,60519.773287434000
B10705,60519.773763124002
B10706,60519.773972203999
B10707,60519.774004764004
B10709,60519.774067320999
B10710,60519.774385211000
B10711,60519.774394460001
B10712,60519.774555702003
B10713,60519.774702838004
B10714,60519.774773062003
B10715,60519.774930844003
B10716,60519.774963999997
B10719,60519.775190642998
B10721,60519.775192309004
B10722,60519.775800566000
B10723,60519.776146367003
B10724,60519.776210582997
B10725,60519.776213488003
B10726,60519.776715956999
B10727,60519.776744563002
B10730,60519.776896269002
B10732,60519.777284623000
B10734,60519.777319964000
B10735,60519.777395750003
B10736,60519.777472191003
B10738,60519.777567921003
B10740,60519.778014080002
B10741,60519.778021669998
B10742,60519.778030048001
B10743,60519.778031864000
B10744,60519.778484167000
B10745,60519.778522943998
B10746,60519.778753726998
B10747,60519.779256624999
B10748,60519.779318877001
B10749,60519.779325172000
B10751,60519.779558597998
B10754,60519.779662034001
B10755,60519.780006900997
B10757,60519.780050168003
B10758,60519.780176924003
B10759,60519.780248351002
B10760,60519.780294106997
B10761,60519.780308287998
B10762,60519.780331492002
B10763,60519.780364165003
B10766,60519.780513837002
B10768,60519.780896128002
B10772,60519.780960753997
B10773,60519.781107043003
B10774,60519.781315335000
B10775,60519.781316963999
B10776,60519.781372411999
B10778,60519.781375913000
B10780,60519.781482330000
B10781,60519.781545528000
B10782,60519.781575560999
B10783,60519.781587819001
B10785,60519.781594610002
B10786,60519.781791964997
B10787,60519.781984592002
B10789,60519.782028474998
B10790,60519.782234022998
B10791,60519.782344715997
B10792,60519.782424846002
B10793,60519.782452717998
B10794,60519.782624519001
B10795,60519.782626104003
B10796,60519.782940254998
B10797,60519.782949813001
B10798,60519.782955260998
B10799,60519.783072347003
B10800,60519.783093395003
B10801,60519.783232472000
B10802,60519.783294859997
B10803,60519.783412810997
B10804,60519.783496030999
B10805,60519.783635562999
B10806,60519.783768672998
B10807,60519.783859155999
B10808,60519.783895143999
B10809,60519.783916312001
B10810,60519.784004187000
B10811,60519.784048276000
B10812,60519.784072474002
B10813,60519.784289960000
B10816,60519.784430614003
B10817,60519.784432738001
B10819,60519.784589882998
B10820,60519.784647287997
B10821,60519.784727323000
B10822,60519.784834518003
B10823,60519.785284596997
B10824,60519.785364641000
B10826,60519.785466745001
B10827,60519.785601067000
B10828,60519.785835866001
B10830,60519.786035165002
B10832,60519.786051827999
B10833,60519.786225675998
B10835,60519.786284843001
B10837,60519.786372158000
B10838,60519.786381518003
B10839,60519.786401931997
B10841,60519.786592912002
B10843,60519.786713292997
B10844,60519.786954622003
B10845,60519.787014203001
B10846,60519.787148435003
B10847,60519.787258178003
B10848,60519.787420307999
B10849,60519.787423251997
B10850,60519.788085168999
B10851,60519.788146922998
B10852,60519.788174544999
B10853,60519.788254961000
B10854,60519.788309228003
B10855,60519.788333769997
B10856,60519.788363161002
B10857,60519.788611472002
B10858,60519.788612812998
B10859,60519.788629611001
B10860,60519.788876557002
B10861,60519.788878778003
B10862,60519.788980883997
B10863,60519.789004862003
B10864,60519.789150042001
B10865,60519.789393079998
B10866,60519.789563498001
B10867,60519.789594271002
B10869,60519.789797712001
B10870,60519.789873927999
B10871,60519.789905610000
B10872,60519.789908261999
B10873,60519.789960242000
B10874,60519.790120562000
B10877,60519.790133677001
B10880,60519.790145838000
B10881,60519.790318195999
B10882,60519.790371030002
B10883,60519.790377411002
B10885,60519.790634680998
B10886,60519.790806543002
B10887,60519.790912274002
B10888,60519.790973369003
B10889,60519.791379886999
B10890,60519.791500063002
B10892,60519.791506087997
B10893,60519.791507708003
B10894,60519.791508928000
B10895,60519.791512194002
B10897,60519.791575545001
B10898,60519.791854547999
B10899,60519.791921575001
B10901,60519.791934979999
B10902,60519.792001376998
B10903,60519.792103530999
B10904,60521.807037471997
B10906,60521.807163477999
B10908,60521.807322738998
B10909,60521.807714449998
B10910,60521.807716520001
B10912,60521.807948210000
B10913,60521.808156733001
B10914,60521.808161189998
B10915,60521.808474627003
B10916,60521.808489146002
B10917,60521.808567965003
B10918,60521.808730534998
B10919,60521.808968614001
B10920,60521.809437967000
B10921,60521.809593933001
B10922,60521.809821508003
B10923,60521.809880667999
B10924,60521.809886442999
B10925,60521.809944724002
B10926,60521.809965057997
B10927,60521.810159027998
B10928,60521.810496054000
B10929,60521.810630050000
B10930,60521.810714717001
B10931,60521.810783401001
B10932,60521.811060027998
B10933,60521.811117434001
B10934,60521.811453879003
B10936,60521.811533050997
B10937,60521.811603178998
B10938,60521.811657751001
B10939,60521.811678555001
B10940,60521.811691205003
B10941,60521.811815050998
B10942,60521.812029907000
B10943,60521.812093159002
B10946,60521.812132696003
B10947,60521.812166320000
B10948,60521.812199047003
B10949,60521.812364680998
B10950,60521.812593978000
B10952,60521.812656356000
B10953,60521.812859062004
B10954,60521.813078519997
B10955,60521.813114454002
B10956,60521.813224607999
B10957,60521.813300618996
B10958,60521.813322192000
B10959,60521.813360462998
B10960,60521.813789173000
B10961,60521.813803969002
B10962,60521.813817980998
B10963,60521.814010148999
B10964,60521.814096485999
B10965,60521.814103807999
B10966,60521.814819090003
B10967,60521.815280723997
B10968,60521.815363864000
B10969,60521.815641294997
B10970,60521.815690429001
B10972,60521.815701797997
B10973,60521.815757283999
B10974,60521.815849250001
B10975,60521.815851138002
B10976,60521.815985631001
B10978,60521.816140247996
B10979,60521.816192801001
B10981,60521.816201012000
B10982,60521.816700586001
B10983,60521.816772471000
B10985,60521.817011660998
B10986,60521.817181819002
B10988,60521.817777135002
B10990,60521.817844160003
B10991,60521.818169473001
B10992,60521.818226178002
B10994,60521.818349055000
B10995,60521.818449423998
B10996,60521.818507151998
B10998,60521.818734451997
B10999,60521.819089372999
B11000,60521.819215319003
B11001,60521.819351448001
B11002,60521.819376631000
B11003,60521.819447606002
B11004,60521.820193444000
B11005,60521.820213874998
B11006,60521.820227097000
B11007,60521.820974173002
B11009,60521.820989724998
B11010,60521.821110067001
B11011,60521.821175402001
B11012,60521.821207054003
B11013,60521.821328088998
B11014,60521.821492554001
B11015,60521.821509693997
B11016,60521.821573105997
B11019,60521.821706315997
B11020,60521.821953102997
B11021,60521.822188418002
B11022,60521.822189808998
B11023,60521.822290358003
B11024,60521.822385011001
B11025,60521.822544226998
B11026,60521.822955395000
B11027,60521.823214978998
B11028,60521.823437860003
B11029,60521.823589262996
B11030,60521.823654273001
B11031,60521.824341974003
B11032,60521.824572254001
B11033,60521.824855239000
B11034,60521.825680766997
B11035,60521.825727488998
B11036,60521.825791552998
B11037,60521.826597822001
B11040,60521.826652636999
B11041,60521.826916397004
B11042,60524.790533954001
B11043,60524.790638045000
B11045,60524.790646442001
B11046,60524.790690221998
B11047,60524.790783306998
B11050,60524.791397644003
B11051,60524.791430990997
B11052,60524.791536431003
B11053,60524.791585708001
B11055,60524.791807287998
B11056,60524.791850146001
B11057,60524.791891048997
B11058,60524.792051026001
B11059,60524.792224846002
B11060,60524.792492633002
B11061,60524.792512665001
B11062,60524.792536574998
B11063,60524.792654372999
B11064,60524.792671672003
B11065,60524.792716527998
B11067,60524.793047965002
B11068,60524.793049565997
B11069,60524.793102878000
B11070,60524.793192853998
B11071,60524.793463299997
B11072,60524.793559575999
B11074,60524.793569285001
B11075,60524.793897837000
B11076,60524.793922819001
B11077,60524.793943167002
B11078,60524.794179921999
B11079,60524.794219156000
B11080,60524.794274640997
B11081,60524.794418550999
B11082,60524.794689203998
B11083,60524.795046822001
B11084,60524.795342750003
B11089,60524.795448445999
B11090,60524.795515762999
B11091,60524.795883578001
B11092,60524.796158543999
B11093,60524.796186195003
B11094,60524.796205977000
B11095,60524.796266511003
B11096,60524.796289630998
B11097,60524.796428324000
B11098,60524.796441414997
B11099,60524.796568347003
B11100,60524.796714340999
B11101,60524.796853703003
B11102,60524.797031501999
B11103,60524.797121290001
B11105,60524.797482577997
B11106,60524.797545838999
B11107,60524.797692353000
B11108,60524.797807306997
B11109,60524.797889139998
B11110,60524.798039027002
B11111,60524.798116152997
B11113,60524.798426426998
B11114,60524.798474663003
B11115,60524.798534332003
B11116,60524.798718445003
B11117,60524.799435838002
B11118,60524.799628888999
B11119,60524.799699579002
B11120,60524.799856202997
B11121,60524.800193117000
B11122,60524.800263650999
B11123,60524.800553255998
B11124,60524.800643276001
B11126,60524.800684100999
B11127,60524.800732798001
B11129,60524.800812168003
B11131,60524.800814310998
B11133,60524.801106986000
B11136,60524.801480586000
B11137,60524.801535154998
B11138,60524.801646264001
B11139,60524.802011339998
B11140,60524.802433274002
B11143,60524.802556793999
B11145,60524.802695241997
B11146,60524.802709814001
B11147,60524.802936635002
B11148,60524.803232623999
B11149,60524.803447498998
B11150,60527.784990540997
B11152,60527.785335278000
B11153,60527.785482200998
B11154,60527.785567762003
B11155,60527.785608389000
B11156,60527.785689882003
B11157,60527.786143578996
B11158,60527.787042085998
B11159,60527.787335096997
B11160,60527.787389577003
B11161,60527.787522118000
B11162,60527.787631812003
B11163,60527.788089077003
B11164,60527.788322761997
B11165,60527.788341528998
B11166,60527.788732998997
B11167,60527.789147158001
B11168,60527.789187955997
B11169,60527.789732172001
B11171,60527.789956510998
B11172,60527.790007463998
B11174,60527.790810705999
B11176,60527.790861155998
B11177,60527.790962779000
B11178,60527.791248162997
B11179,60527.791828107998
B11180,60527.791915422000
B11181,60527.791917953000
B11182,60527.792164172002
B11183,60527.792429920999
B11184,60527.792504769997
B11185,60527.792679421997
B11186,60527.792808965001
B11187,60527.792936837002
B11188,60527.794011561004
B11191,60527.794073359997
B11192,60527.794228658997
B11193,60527.794348850999
B11194,60527.794539568000
B11195,60527.794700717001
B11196,60527.795839086000
B11197,60527.795896786003
B11198,60527.796513690999
B11199,60527.796734452000
B11200,60527.796801179997
B11201,60527.797659677002
B11202,60530.782744600001
B11205,60530.782756239001
B11206,60530.783341260998
B11207,60530.783417163002
B11208,60530.783579057002
B11209,60530.783962636997
B11212,60530.783967340001
B11213,60530.784345870001
B11214,60530.784349752998
B11215,60530.784449833998
B11216,60530.784540376000
B11217,60530.784580195002
B11218,60530.784693460002
B11219,60530.784716016999
B11220,60530.784739203998
B11221,60530.784889315997
B11222,60530.784905414999
B11223,60530.784945804997
B11224,60530.784947387998
B11226,60530.784962388003
B11227,60530.784989574997
B11228,60530.785373104998
B11229,60530.786015307000
B11230,60530.786567543000
B11231,60530.786703484999
B11232,60530.786763844000
B11233,60530.786786233002
B11234,60530.786900765001
B11235,60530.786930980998
B11236,60530.787095608001
B11237,60530.787334619999
B11238,60530.787352015002
B11239,60530.787459737003
B11240,60530.787469194001
B11242,60530.787471235999
B11244,60530.787650557002
B11245,60530.787901012001
B11246,60530.787914653003
B11247,60530.788114891002
B11248,60530.788272803999
B11249,60530.788286169001
B11250,60530.788521406001
B11251,60530.788522716997
